370881.2583	193107.7671	4.139211	0.467	1	134	-0.02044
370881.4902	193107.7867	4.140792	0.445	1	77	-0.021904
370881.7097	193107.8038	4.11968	0.477	1	86	-0.024464
370881.8644	193107.8167	4.138264	0.497	1	62	-0.024161
370882.0205	193107.8283	4.112277	0.511	1	50	-0.024278
370882.1815	193107.8402	4.084201	0.505	1	-50	-0.022055
370882.3402	193107.8504	4.041038	0.492	1	-50	-0.019517
370882.49	193107.8628	4.082808	0.492	1	67	-0.021105
370883.1774	193107.9195	4.117132	0.497	1	52	-0.02324
370883.4354	193107.9362	4.140205	0.485	1	50	-0.023336
370883.6803	193107.9599	4.194442	0.462	1	0	-0.026265
370883.9187	193107.9848	4.256621	0.457	1	50	-0.030308
370884.1617	193108.0034	4.26838	0.448	1	-50	-0.029873
370884.3945	193108.022	4.211189	0.469	1	-154	-0.029318
370884.6067	193108.0412	4.177001	0.476	1	-177	-0.029069
370884.7706	193108.0553	4.113991	0.476	1	-179	-0.028974
370884.9208	193108.0674	4.066571	0.484	1	-186	-0.02743
370885.0705	193108.0795	4.035395	0.49	1	-118	-0.027121
370885.2227	193108.0914	4.012374	0.508	1	-162	-0.022709
370885.3863	193108.103	3.97601	0.508	1	-101	-0.019205
370886.0986	193108.1601	3.953115	0.504	1	-107	-0.02183
370886.3406	193108.176	3.959029	0.487	1	-77	-0.018365
